"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"ССП"	"LССП"	"ГНКИПЦ01_2753"	"LГНКИПЦ01_2753"	"VAL"
"Индекс потребительских цен(Процент)"	"Июнь 2022 г."	"202206"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"166.8"
"Индекс потребительских цен(Процент)"	"Май 2025 г."	"202505"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"236.1"
"Индекс потребительских цен(Процент)"	"Июль 2025 г."	"202507"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"241.0"
"Индекс потребительских цен(Процент)"	"Июль 2022 г."	"202207"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"168.6"
"Индекс потребительских цен(Процент)"	"Ноябрь 2022 г."	"202211"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"179.8"
"Индекс потребительских цен(Процент)"	"Январь 2022 г."	"202201"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"151.4"
"Индекс потребительских цен(Процент)"	"Февраль 2022 г."	"202202"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"153.1"
"Индекс потребительских цен(Процент)"	"Ноябрь 2024 г."	"202411"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"218.4"
"Индекс потребительских цен(Процент)"	"Июнь 2025 г."	"202506"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"239.1"
"Индекс потребительских цен(Процент)"	"Август 2022 г."	"202208"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"171.0"
"Индекс потребительских цен(Процент)"	"Апрель 2022 г."	"202204"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"161.6"
"Индекс потребительских цен(Процент)"	"Декабрь 2022 г."	"202212"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"181.3"
"Индекс потребительских цен(Процент)"	"Июль 2024 г."	"202407"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"211.9"
"Индекс потребительских цен(Процент)"	"Май 2022 г."	"202205"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"164.3"
"Индекс потребительских цен(Процент)"	"Сентябрь 2024 г."	"202409"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"213.3"
"Индекс потребительских цен(Процент)"	"Декабрь 2024 г."	"202412"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"220.5"
"Индекс потребительских цен(Процент)"	"Октябрь 2024 г."	"202410"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"215.1"
"Индекс потребительских цен(Процент)"	"Октябрь 2022 г."	"202210"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"177.5"
"Индекс потребительских цен(Процент)"	"Март 2025 г."	"202503"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"232.8"
"Индекс потребительских цен(Процент)"	"Август 2025 г."	"202508"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"243.0"
"Индекс потребительских цен(Процент)"	"Декабрь 2023 г."	"202312"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"201.2"
"Индекс потребительских цен(Процент)"	"Апрель 2025 г."	"202504"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"235.6"
"Индекс потребительских цен(Процент)"	"Февраль 2023 г."	"202302"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"185.7"
"Индекс потребительских цен(Процент)"	"Май 2023 г."	"202305"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"189.6"
"Индекс потребительских цен(Процент)"	"Февраль 2024 г."	"202402"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"207.0"
"Индекс потребительских цен(Процент)"	"Январь 2024 г."	"202401"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"203.2"
"Индекс потребительских цен(Процент)"	"Февраль 2025 г."	"202502"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"227.4"
"Индекс потребительских цен(Процент)"	"Март 2024 г."	"202403"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"207.6"
"Индекс потребительских цен(Процент)"	"Январь 2021 г."	"202101"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"139.3"
"Индекс потребительских цен(Процент)"	"Сентябрь 2023 г."	"202309"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"196.2"
"Индекс потребительских цен(Процент)"	"Январь 2023 г."	"202301"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"182.5"
"Индекс потребительских цен(Процент)"	"Август 2024 г."	"202408"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"212.3"
"Индекс потребительских цен(Процент)"	"Ноябрь 2023 г."	"202311"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"200.5"
"Индекс потребительских цен(Процент)"	"Август 2023 г."	"202308"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"194.0"
"Индекс потребительских цен(Процент)"	"Июнь 2023 г."	"202306"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"190.1"
"Индекс потребительских цен(Процент)"	"Июль 2023 г."	"202307"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"191.6"
"Индекс потребительских цен(Процент)"	"Март 2023 г."	"202303"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"187.5"
"Индекс потребительских цен(Процент)"	"Февраль 2021 г."	"202102"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"140.2"
"Индекс потребительских цен(Процент)"	"Май 2024 г."	"202405"	"КАРАГАНДИНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к декабрю 2015 года"	"0"	"Товары и услуги"	"0"	"209.5"
